Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
2016	-66.01438	-110.2108	44.19645	0.0107623	0.0537808	0.0305431	0.0314245	0.0189976	0.0134588	0.0198143	0.00106776	0.0144799	0.00290175	0.0162421	0.0218374	0.0128851	0.00766294	0.00297958	0.00717203	0.00105809	0.0265452	0.00762065	0.00895939	0.0443007	0.0150347	0.0460953	0.00620679	0.00219595	0.0260927	0.0105079	0.00451168	0.0234505	0.00754982	0.00290704	0.0790734	0.0010999	0.00172988	0.0139895	0.34512	0.595205	0.850551	1.17571	1.68009	2.89754	0.7692463	0.0180897	0.0903972	0.0513383	0.0528197	0.031932	0.0226221	0.0333047	0.00179473	0.0243384	0.00487739	0.0273005	0.0367053	0.0216579	0.0128802	0.00500821	0.0120551	0.00177848	0.0446183	0.0128091	0.0150593	0.0744626	0.025271	0.077479	0.0104326	0.00369105	0.0438577	0.0176621	0.00758343	0.0394166	0.0126901	0.00488629	0.13291	0.00184876	0.00290766	0.0235143	0.497518	0.502482	0.4975182	0.5949389
2052	-78.3574	-122.1998	43.84241	0.0546801	0.130795	0.0118286	0.0195636	0.0102584	0.0207328	0.0621704	0.00452129	0.0664503	0.0238627	0.0139264	0.0199047	0.0263135	0.0072593	0.0243796	0.0209144	0.025933	0.00128604	0.0121495	0.0500996	0.011464	0.0626313	0.0439663	0.0150587	0.0100375	0.00630167	0.0119936	0.00693034	0.164265	0.0488115	0.0910517	0.123741	0.0542463	0.0247796	0.0264927	0.512056	0.721495	0.903174	1.10721	1.38601	1.95291	0.4839659	0.0417788	0.0999354	0.00903777	0.0149478	0.00783805	0.0158411	0.0475018	0.00345453	0.0507719	0.0182325	0.0106406	0.0152084	0.0201051	0.00554653	0.0186274	0.0159798	0.0198143	0.000982606	0.00928294	0.038279	0.00875915	0.047854	0.0335928	0.0115057	0.0076692	0.00481484	0.00916381	0.00529519	0.125508	0.0372948	0.0695688	0.0945454	0.0414473	0.018933	0.0202419	0.122652	0.877348	0.122652	1.308801
2088	-76.77614	-120.4435	43.66737	0.0876622	0.0679262	0.0225337	0.0608924	0.00338325	0.00876305	0.0760914	0.0654972	0.0322026	0.00217839	0.0620421	0.00387798	0.0263465	0.0155743	0.0874842	0.00653289	0.038385	0.00158752	0.00700875	0.00565336	0.00334667	0.0133105	0.0310069	0.0277985	0.0288101	0.0277327	0.000994069	0.0178432	0.0777086	0.0769094	0.100309	0.153902	0.0429511	0.0858948	0.0233932	0.465897	0.689008	0.890285	1.12324	1.45136	2.1464	0.5522738	0.0629065	0.0487439	0.0161702	0.0436964	0.00242783	0.00628837	0.0546032	0.0470008	0.0231086	0.00156321	0.0445214	0.00278284	0.0189062	0.0111761	0.0627787	0.00468801	0.0275451	0.0011392	0.00502948	0.00405686	0.00240157	0.00955161	0.0222506	0.0199482	0.0206741	0.019901	0.000713344	0.0128043	0.0557637	0.0551902	0.0719815	0.11044	0.0308217	0.0616382	0.016787	0.46116	0.53884	0.4611599	1.393533
2124	-73.37098	-117.8887	44.51767	0.00901656	0.0201644	0.0323637	0.00755718	0.00731456	0.00270397	0.0487912	0.00230342	0.00694522	0.00984766	0.00760706	0.00726061	0.00807683	0.00342852	0.0139774	0.0102701	0.0113194	0.0039472	0.00931843	0.0136043	0.00198879	0.000414749	0.019567	0.00044795	0.00403348	0.00487262	0.000607004	0.00346864	0.016417	0.00508228	0.0108443	0.0133787	0.00222731	0.00705967	0.0130807	0.576912	0.764703	0.919712	1.0873	1.3077	1.73337	0.3977347	0.0265734	0.0594281	0.0953814	0.0222723	0.0215573	0.00796907	0.143796	0.0067886	0.0204688	0.0290228	0.0224193	0.0213983	0.0238038	0.0101044	0.041194	0.0302677	0.0333603	0.0116331	0.027463	0.0400942	0.00586132	0.00122234	0.0576675	0.00132019	0.0118874	0.0143605	0.00178895	0.0102227	0.0483839	0.0149784	0.03196	0.0394293	0.00656428	0.0208061	0.0385511	0.302166	0.697834	0.3021661	0.339308
2160	-78.09162	-122.0663	43.97463	0.128971	0.0581478	0.0428651	0.0286403	0.0665228	0.014181	0.0584927	0.0636245	0.0209741	0.0247838	0.03279	0.0609582	0.0479203	0.0125641	0.032207	0.0720715	0.028042	0.0328284	0.000950056	0.00923679	0.00561118	0.0352678	0.123465	0.0916973	0.0044959	0.02085	0.00609016	0.0176127	0.0400295	0.118046	0.00513786	0.0486837	0.0229221	0.0241131	0.0336123	0.766609	0.878429	0.960368	1.04127	1.1384	1.30445	0.1921757	0.0899127	0.0405379	0.0298835	0.0199666	0.0463765	0.00988631	0.0407783	0.044356	0.0146221	0.0172781	0.0228596	0.0424972	0.0334078	0.00875912	0.0224532	0.0502448	0.0195495	0.0228864	0.000662334	0.00643945	0.00391185	0.024587	0.0860739	0.063927	0.00313433	0.0145356	0.00424577	0.0122788	0.0279066	0.0822964	0.00358187	0.03394	0.0159802	0.0168105	0.0234329	0.358888	0.641112	0.3588876	1.434407
2196	-70.63019	-114.4188	43.78861	0.0083158	0.035508	0.0479934	0.0209579	0.012959	0.0155675	0.0239438	0.0717335	0.00988407	0.0353372	0.0108595	0.0250983	0.00905729	0.0144149	0.0618874	0.0141334	0.0297881	0.0696984	0.0013008	0.00847821	0.00510875	0.0303072	0.0680101	0.0534627	0.00195169	0.032828	0.0156899	0.000734942	0.0865407	0.0527114	0.00377892	0.0120054	0.0710751	0.0287921	0.00576766	0.291809	0.548437	0.829111	1.20611	1.82336	3.4269	0.8905729	0.00835187	0.0356621	0.0482016	0.0210488	0.0130152	0.0156351	0.0240477	0.0720446	0.00992694	0.0354905	0.0109066	0.0252072	0.00909658	0.0144774	0.0621558	0.0141947	0.0299173	0.0700008	0.00130644	0.00851499	0.00513091	0.0304387	0.0683051	0.0536946	0.00196015	0.0329704	0.0157579	0.00073813	0.0869161	0.05294	0.00379531	0.0120575	0.0713834	0.028917	0.00579268	0.447007	0.552993	0.4470075	0.9956811
2232	-68.96748	-113.4943	44.52681	0.0165193	0.0319665	0.0280304	0.00594386	0.0345838	0.00608723	0.0374754	0.00227816	0.0151554	0.00936859	0.0039555	0.00507971	0.00127351	0.00445443	0.0264218	0.0122873	0.0528313	0.0107797	0.000168939	0.00475424	0.00242536	0.00326095	0.0265701	0.0129064	0.0104191	0.022846	0.00107338	0.00155957	0.0198774	0.0258588	0.0117757	0.0114319	0.0189944	0.00623649	0.00109056	0.533357	0.73598	0.908792	1.10036	1.35873	1.87492	0.4544954	0.0340084	0.0658097	0.0577065	0.0122367	0.0711979	0.0125318	0.077151	0.00469007	0.0312005	0.0192872	0.00814323	0.0104577	0.00262178	0.00917038	0.0543949	0.0252961	0.108764	0.0221923	0.000347797	0.0097876	0.00499312	0.00671335	0.0547	0.0265706	0.0214498	0.0470333	0.00220977	0.0032107	0.0409217	0.0532358	0.0242428	0.0235349	0.0391039	0.0128391	0.00224515	0.199445	0.800555	0.1994454	0.485741
2268	-72.69735	-116.8545	44.15713	0.0459658	0.127129	0.0451659	0.00928503	0.0330155	0.0220494	0.0237477	0.0188549	0.00556529	0.0115488	0.0167317	0.0376818	0.016942	0.0379097	0.00785505	0.00624006	0.0327743	0.0110148	0.0322051	0.0201294	0.0325557	0.0144882	0.0872963	0.0156926	0.00747146	0.153229	0.0305189	0.0140728	0.0497636	0.0785365	0.0562098	0.0323973	0.000428588	0.000713228	0.00372259	0.599478	0.779147	0.925097	1.08097	1.28345	1.66812	0.3699909	0.0403595	0.111624	0.0396572	0.00815257	0.0289887	0.0193601	0.0208513	0.0165552	0.00488651	0.0101402	0.014691	0.0330859	0.0148757	0.033286	0.006897	0.00547898	0.0287769	0.00967135	0.0282772	0.0176743	0.028585	0.0127211	0.0766491	0.0137786	0.0065602	0.13454	0.0267966	0.0123564	0.0436941	0.0689577	0.0493541	0.0284459	0.000376315	0.000626238	0.00326856	0.243929	0.756071	0.2439288	1.138908
2304	-65.14411	-109.7439	44.59976	0.0153325	0.0741908	0.029417	0.0264832	0.0662506	0.00928821	0.0222066	0.0209447	0.015725	0.0291346	0.00140602	0.0116091	0.0190955	0.0111416	0.0181447	0.00432375	0.0212256	0.0281659	0.0266058	0.0100998	0.0160036	0.0331698	0.045868	0.0398869	0.00441129	0.0244184	0.0561982	0.0239441	0.0217109	0.0010897	0.00238776	0.0184951	3.13747e-05	0.0683245	0.00541186	0.722544	0.85343	0.951756	1.05069	1.17174	1.384	0.2349808	0.0186495	0.0902408	0.035781	0.0322124	0.0805828	0.0112976	0.0270106	0.0254758	0.0191268	0.0354374	0.00171019	0.0141206	0.0232265	0.0135519	0.02207	0.00525912	0.0258174	0.0342591	0.0323616	0.0122847	0.0194657	0.0403456	0.0557908	0.0485158	0.00536561	0.0297009	0.0683558	0.0291241	0.0264077	0.00132544	0.00290432	0.0224962	3.81621e-05	0.0831055	0.00658263	0.455552	0.544448	0.4555516	0.8221425
2340	-71.75612	-115.3173	43.56121	0.0641379	0.0446036	0.0842155	0.0295072	0.0582833	0.0290351	0.0121383	0.00619175	0.0196854	0.0387728	0.0113988	0.00385744	0.0616613	0.0204078	0.0796806	0.0611219	0.0981639	0.00307652	0.0832854	0.00342843	0.0238423	0.032763	0.149154	0.149055	0.0174429	0.0325815	0.090826	0.069428	0.120348	0.000265976	0.0222696	0.0544913	0.000492141	0.0301145	0.00284999	0.597936	0.778169	0.924734	1.08139	1.28507	1.67242	0.3718542	0.0398725	0.0277286	0.052354	0.0183437	0.0362328	0.0180502	0.00754599	0.00384921	0.0122378	0.0241038	0.00708626	0.00239805	0.0383328	0.0126869	0.0495348	0.0379975	0.0610253	0.00191257	0.0517758	0.00213134	0.014822	0.0203677	0.0927243	0.0926627	0.0108437	0.0202549	0.0564635	0.0431611	0.0748162	0.000165348	0.0138443	0.0338755	0.000305948	0.0187212	0.00177175	0.558591	0.441409	0.5585908	1.608577
2376	-70.61174	-114.8051	44.19336	0.161269	0.0315732	0.0392228	0.00524408	0.0107321	0.00988679	0.0609163	0.00949861	0.00750885	0.0497959	8.07417e-05	0.0341071	0.0244021	0.0411741	0.0331869	0.0528278	0.000159757	0.00368919	0.0259371	0.0273278	0.016788	0.00875278	0.174427	0.0270522	0.00505954	0.0185549	0.0842459	0.0366977	0.0439191	0.0021786	0.000129081	0.0111989	0.0433677	0.0295976	0.010886	0.63272	0.799927	0.932725	1.07213	1.25011	1.58048	0.3309678	0.141291	0.0276619	0.0343639	0.00459444	0.00940261	0.00866202	0.0533701	0.00832193	0.00657866	0.0436272	7.07395e-05	0.0298819	0.0213792	0.0360735	0.0290757	0.0462835	0.000139966	0.00323217	0.022724	0.0239425	0.0147083	0.00766849	0.152819	0.023701	0.00443276	0.0162563	0.0738096	0.0321516	0.0384784	0.00190871	0.000113091	0.00981155	0.0379954	0.0259311	0.00953746	0.375801	0.624199	0.3758007	1.141395
2412	-73.50347	-117.0429	43.53945	0.113211	0.0754464	0.0998644	0.0153432	0.0196492	0.0155562	0.0310833	0.00766835	0.00470056	0.00686688	0.03242	0.0209984	0.00434247	0.0635758	0.013208	0.0354705	0.00257972	0.0246256	0.0431427	0.0313174	0.0227707	0.00504331	0.09943	0.000322825	0.00679083	0.0379725	0.0158789	0.0354912	0.0373393	0.0137679	0.00235738	0.019909	0.0286286	0.0102661	0.00638241	0.208975	0.466024	0.788042	1.26897	2.14581	4.78527	1.131995	0.112825	0.0751892	0.099524	0.0152909	0.0195822	0.0155032	0.0309774	0.00764221	0.00468453	0.00684347	0.0323095	0.0209268	0.00432767	0.063359	0.013163	0.0353495	0.00257093	0.0245416	0.0429957	0.0312106	0.022693	0.00502612	0.099091	0.000321724	0.00676767	0.037843	0.0158248	0.0353702	0.037212	0.013721	0.00234934	0.0198411	0.028531	0.0102311	0.00636065	0.323805	0.676195	0.3238054	1.003421
2448	-68.79973	-112.7059	43.90615	0.0694555	0.0138618	0.0195284	0.0737408	0.0119284	0.00890922	0.00419132	0.00859693	0.0130507	0.00391414	0.00215416	0.0040248	0.00679467	0.0327995	0.0424482	0.0197018	0.00384897	0.0200579	0.0199868	0.00624451	0.0465634	0.00411013	0.0624762	0.000951602	0.0164468	0.0127184	0.0139337	0.000512227	0.0567428	0.00362278	0.0605271	0.0423159	0.012304	0.0055026	0.0164161	0.255247	0.513775	0.812394	1.23093	1.94638	3.91777	0.9873676	0.0938103	0.0187225	0.0263761	0.0995983	0.0161111	0.0120333	0.00566102	0.0116115	0.017627	0.00528665	0.00290953	0.0054361	0.00917725	0.0443008	0.0573328	0.0266103	0.00519862	0.0270912	0.0269952	0.00843417	0.062891	0.00555136	0.0843837	0.00128528	0.022214	0.0171782	0.0188196	0.000691841	0.0766399	0.00489312	0.0817511	0.0571541	0.0166184	0.0074321	0.0221725	0.512045	0.487955	0.5120454	0.7403824
2484	-66.8353	-110.8099	43.97462	0.107274	0.140994	0.100383	0.0341704	0.0525895	0.0704771	0.0157799	0.0157556	0.0733252	0.0127635	0.0204705	0.0261645	0.00232327	0.0278041	0.00593121	0.0139881	0.00220048	0.0444228	0.0849224	0.0194262	0.119012	0.0291666	0.0900812	0.00443335	0.04259	0.0182385	0.00492346	0.00486679	0.0781306	0.033495	0.00850211	0.075116	0.0134635	0.0318875	0.00995421	0.767455	0.878901	0.960529	1.04109	1.13778	1.30301	0.1913783	0.0747543	0.0982521	0.0699518	0.0238117	0.036647	0.049112	0.0109962	0.0109793	0.0510967	0.00889424	0.0142649	0.0182328	0.00161897	0.0193753	0.00413317	0.00974759	0.00153341	0.0309561	0.0591782	0.0135372	0.0829338	0.0203247	0.0627732	0.00308938	0.0296789	0.0127095	0.00343092	0.00339143	0.0544454	0.023341	0.0059247	0.0523446	0.00938205	0.0222208	0.0069366	0.4546	0.5454	0.4546	1.435027
2520	-68.4542	-112.7884	44.33425	0.0437357	0.0457111	0.0418134	0.0228911	0.024738	0.00375667	0.00884872	0.0401872	0.060014	0.0120119	0.0816782	0.0166743	0.0111466	0.00955693	0.00856158	0.00371381	0.00875791	0.00887313	0.0369085	0.00269055	0.0909195	0.0207479	0.108193	0.00799214	0.0096742	0.0488408	0.0029942	0.10475	0.0304144	0.00128521	0.0101965	0.0461733	0.0592583	0.0439934	0.00444244	0.702542	0.841825	0.947699	1.05519	1.1879	1.4234	0.2552795	0.0404158	0.0422412	0.0386394	0.0211535	0.0228601	0.0034715	0.00817703	0.0371367	0.0554584	0.0111001	0.0754781	0.0154086	0.0103005	0.00883147	0.00791168	0.0034319	0.0080931	0.00819958	0.0341068	0.00248632	0.0840179	0.019173	0.09998	0.00738547	0.00893984	0.0451334	0.00276691	0.0967985	0.0281057	0.00118765	0.00942249	0.0426683	0.0547601	0.0406539	0.00410522	0.270692	0.729308	0.2706919	1.082144
2556	-72.49162	-115.9314	43.43981	0.149755	0.103562	0.0872429	0.0598208	0.0367362	0.00599817	0.00590614	0.0437542	0.0578119	0.0371318	0.00289032	0.0775412	0.0426332	0.00540157	0.00594604	0.0938735	0.00179894	0.14406	0.068482	0.000214658	0.0193605	0.0252858	0.0796421	0.0199894	0.0393939	0.0307725	0.0527607	0.0503447	0.0269882	0.00439461	0.00760082	0.192746	0.0493653	0.0561975	0.0175243	0.60651	0.783591	0.92674	1.07905	1.27618	1.64878	0.3615594	0.0879398	0.0608139	0.0512311	0.0351283	0.0215724	0.00352227	0.00346823	0.0256935	0.0339486	0.0218047	0.00169727	0.0455341	0.0250352	0.00317193	0.00349166	0.0551248	0.00105638	0.0845955	0.0402143	0.000126052	0.011369	0.0148485	0.0467678	0.0117383	0.0231331	0.0180703	0.0309824	0.0295636	0.0158481	0.00258062	0.00446338	0.113185	0.0289885	0.0330006	0.0102907	0.174294	0.825706	0.1742945	1.702927
2592	-75.59708	-119.106	43.5089	0.0375005	0.0535721	0.00152061	0.0319188	0.0416534	0.0118875	0.0174918	0.00409862	0.0408001	0.00191455	0.00559271	0.00100961	0.00662568	0.0129028	0.0136849	0.0104718	0.000145133	0.0784241	0.0215655	1.20105e-05	0.026922	0.015906	0.0616982	0.0644715	0.0202201	0.00189778	0.00819137	0.0152077	0.0296628	0.00212009	0.0182018	0.0580612	0.00344279	0.0216516	0.00406434	0.147906	0.393731	0.74767	1.33749	2.53981	6.76107	1.381915	0.0503693	0.071956	0.00204243	0.0428721	0.0559472	0.0159669	0.0234943	0.00550512	0.0548012	0.00257155	0.00751192	0.00135607	0.00889937	0.0173306	0.018381	0.0140653	0.000194938	0.105336	0.028966	1.61321e-05	0.0361606	0.0213643	0.0828707	0.0865957	0.0271589	0.00254903	0.0110023	0.0204264	0.039842	0.00284763	0.0244479	0.0779856	0.00462423	0.0290817	0.00545907	0.634328	0.365672	0.6343279	0.7445114
2628	-75.35995	-118.97	43.61008	0.223067	0.100053	0.0588602	0.0908074	0.150675	0.0571974	0.116358	0.0244942	0.00212987	0.000154872	0.00225712	0.00277463	0.000856489	0.0158693	0.0571176	0.0037657	0.000451919	0.0823479	0.0729416	0.00178658	0.015778	0.0861495	0.0980882	0.0260689	0.0173525	0.0261585	0.0528753	0.00667272	0.0719329	0.0754884	0.00457163	0.0310103	0.00812098	0.0273875	0.000254501	0.643781	0.806717	0.935187	1.0693	1.23959	1.55332	0.3184372	0.138389	0.0620727	0.0365166	0.0563364	0.0934782	0.035485	0.0721882	0.0151961	0.00132136	9.60816e-05	0.0014003	0.00172137	0.000531362	0.00984525	0.0354355	0.00233622	0.000280368	0.0510882	0.0452526	0.00110839	0.0097886	0.0534467	0.0608534	0.016173	0.0107654	0.0162286	0.0328036	0.00413972	0.0446268	0.0468326	0.00283621	0.0192387	0.00503822	0.0169911	0.000157891	0.730945	0.269055	0.7309448	1.611876
2664	-64.8414	-109.1979	44.35652	0.114774	0.163279	0.0418989	0.0187798	0.0409475	0.0015796	0.0585236	0.0276041	0.000944708	0.000460515	0.00785639	0.0272504	0.0101435	0.0192299	0.0054763	0.0145758	0.00791966	0.103176	0.0398819	0.000492449	0.0155046	0.0514133	0.13212	0.047653	0.000160978	0.00373533	0.0213621	0.00150819	0.0352884	0.0281142	0.00242801	0.0226765	0.0248894	0.00352374	0.0122438	0.752557	0.870538	0.957668	1.0442	1.14871	1.3288	0.2055529	0.103641	0.147441	0.0378348	0.0169582	0.0369757	0.00142639	0.052847	0.0249266	0.000853075	0.000415847	0.00709435	0.0246072	0.00915958	0.0173647	0.00494512	0.013162	0.00715148	0.0931683	0.0360135	0.000444683	0.0140007	0.0464264	0.119305	0.0430308	0.000145364	0.00337302	0.01929	0.0013619	0.0318655	0.0253873	0.0021925	0.020477	0.0224753	0.00318195	0.0110562	0.441702	0.558298	0.4417022	1.107415
2700	-72.75964	-116.3297	43.57005	0.103723	0.108013	0.00696883	0.0313288	0.00560079	0.0200623	0.0229967	0.0281324	0.00853706	0.00966216	0.0759154	0.0132463	0.0277213	0.0306673	0.0316669	0.00542359	0.00401072	0.0517585	0.0236942	0.000584495	0.110918	0.00917495	0.0643613	0.0242651	0.00291907	0.00343722	0.0830024	0.0161337	0.0315766	0.0595952	0.00189924	0.0576031	0.00199159	0.00421547	0.0135356	0.248653	0.507259	0.809165	1.23584	1.97138	4.02167	1.006293	0.0947813	0.0987012	0.00636805	0.0286279	0.00511795	0.0183327	0.0210142	0.0257071	0.00780109	0.00882919	0.0693708	0.0121043	0.0253315	0.0280235	0.0289369	0.00495602	0.00366495	0.0472964	0.0216516	0.000534106	0.101356	0.00838398	0.0588127	0.0221732	0.00266742	0.0031409	0.0758469	0.0147428	0.0288544	0.0544576	0.0017355	0.0526372	0.0018199	0.00385206	0.0123687	0.438839	0.561161	0.438839	1.094343
2736	-85.32483	-128.4546	43.12974	0.0389546	0.101799	0.0257864	0.0264636	9.70369e-05	0.0500577	0.0100094	0.0057364	0.00882017	0.0336838	0.122655	0.039586	0.0654266	0.0753494	0.0800527	0.0273336	0.0642593	0.035477	0.0580884	0.13834	0.00214574	0.0672651	0.0441496	0.00898551	0.028588	0.00257198	0.0259768	0.0198145	0.0362455	0.0120774	0.0377432	0.00027458	0.00822309	0.0267591	0.205874	0.2864	0.543456	0.826754	1.20955	1.84008	3.49162	0.9041016	0.025383	0.066333	0.0168025	0.0172438	6.32298e-05	0.0326178	0.00652216	0.00373787	0.00574727	0.0219485	0.0799227	0.0257945	0.0426323	0.0490981	0.0521628	0.0178108	0.0418717	0.023117	0.0378507	0.0901432	0.00139818	0.0438303	0.0287681	0.005855	0.0186281	0.00167592	0.0169266	0.0129112	0.0236177	0.00786972	0.0245937	0.000178918	0.00535821	0.0174364	0.134149	0.217382	0.782618	0.2173819	1.534671
2772	-67.2118	-112.0057	44.79392	0.130466	0.15512	0.0616817	0.0042328	0.0128487	0.0107433	0.0270543	0.0108024	0.00333506	0.00043647	0.00765295	0.00780561	0.0121536	0.00443512	0.0236809	0.00174712	0.0130836	0.0393943	0.012259	0.00643835	0.000598702	0.00922525	0.0287353	0.0180827	0.0126413	0.0024209	0.0030674	0.00472307	0.022388	0.000354507	0.0244988	0.00348005	0.00572437	0.00108454	0.012535	0.838756	0.917819	0.973601	1.02712	1.08954	1.19224	0.1271414	0.18774	0.223216	0.0887595	0.00609097	0.0184891	0.0154595	0.0389309	0.0155446	0.00479913	0.000628076	0.0110125	0.0112322	0.0174889	0.0063821	0.0340765	0.0025141	0.0188272	0.0566881	0.0176406	0.00926473	0.000861527	0.0132751	0.0413498	0.0260208	0.0181908	0.00348366	0.00441396	0.00679646	0.0322161	0.000510132	0.0352536	0.00500777	0.00823733	0.00156064	0.0180378	0.136987	0.863013	0.136987	0.6949311
2808	-77.13119	-121.8744	44.7432	0.0656493	0.091381	0.0182405	0.00521796	0.00383576	0.0119218	0.0227759	0.0149007	0.0269103	0.0121833	0.0295543	0.0283517	0.00679517	0.00524355	0.0222582	0.00331403	0.0139029	0.00915501	0.0240626	0.00181402	0.00862894	0.0340399	0.044481	0.0188231	0.0425602	0.00349721	0.00316142	0.00714212	0.000486666	0.00291425	0.0178633	0.0036332	0.000203001	0.00338722	0.0160811	0.745957	0.866807	0.956385	1.0456	1.15366	1.34056	0.2119222	0.105145	0.146357	0.0292142	0.00835715	0.0061434	0.0190941	0.0364782	0.0238652	0.0430999	0.019513	0.0473346	0.0454084	0.0108832	0.00839814	0.035649	0.00530778	0.0222671	0.0146628	0.038539	0.00290536	0.0138202	0.0545187	0.0712413	0.0301473	0.068165	0.00560117	0.00506338	0.0114389	0.00077945	0.00466749	0.0286101	0.00581898	0.000325129	0.00542502	0.0257557	0.238257	0.761743	0.2382569	0.6243708
2844	-66.70491	-111.2847	44.57976	0.0478503	0.0639809	0.0507847	0.00925932	0.0712907	0.00981168	0.0390949	0.00170661	0.0162069	0.00733848	0.0029289	0.0148191	0.0185344	0.031739	0.0179191	0.00189325	0.0178718	0.00986117	0.0280147	0.00151632	0.0172509	0.0234295	0.0570443	0.0207401	0.0336145	0.00336698	0.013942	0.027981	0.000879553	0.00423026	0.0172463	0.0138755	0.00146335	0.0140527	0.0572981	0.665396	0.819815	0.939898	1.06394	1.21979	1.50286	0.2945586	0.0622372	0.0832178	0.066054	0.0120433	0.0927253	0.0127617	0.0508494	0.00221973	0.0210797	0.00954491	0.00380952	0.0192746	0.024107	0.0412818	0.0233067	0.00246249	0.0232452	0.0128261	0.0364377	0.00197222	0.0224377	0.0304739	0.0741955	0.0269759	0.0437213	0.00437931	0.0181339	0.0363939	0.001144	0.00550216	0.0224316	0.0180473	0.00190333	0.0182779	0.0745257	0.236109	0.763891	0.2361085	0.7688371
2880	-67.79244	-111.6184	43.82596	0.0439154	0.137182	0.0170888	0.0406082	0.116101	0.0501517	0.115677	0.0219083	0.0371356	0.0274913	0.0107414	0.0308415	0.00236476	0.00377623	0.0350084	0.01906	0.0038038	0.00432604	0.0802879	0.0032743	0.0295057	0.0598858	0.0494041	0.01091	0.0896997	0.00832097	0.024141	0.0388124	0.00145109	0.00133568	0.0197077	0.0399507	0.0359403	0.0662181	0.0332065	0.500907	0.71379	0.900154	1.11092	1.40097	1.99638	0.4998833	0.0335429	0.10478	0.0130525	0.0310168	0.0886785	0.0383061	0.088355	0.0167337	0.0283644	0.020998	0.00820434	0.0235569	0.00180622	0.00288431	0.0267396	0.0145581	0.00290536	0.00330426	0.0613244	0.00250093	0.0225366	0.0457411	0.0377351	0.00833311	0.0685131	0.0063556	0.018439	0.0296452	0.00110835	0.0010202	0.0150528	0.0305146	0.0274514	0.0505778	0.0253633	0.42991	0.57009	0.4299096	1.309234
2916	-66.59445	-110.7339	44.13947	0.0897931	0.0480144	0.0382944	0.0113625	0.0375343	0.0425815	0.0463249	0.0119064	0.0214143	0.00585374	0.00213328	0.0228636	0.00297275	0.00143012	0.0084269	0.00845238	0.0176795	0.0570106	0.0377245	0.00380029	0.0349453	0.00688763	0.00734776	0.00974527	0.0648828	0.0126983	0.0131845	0.0188365	0.00325548	0.0167773	0.0139107	0.00291965	0.0276092	0.062736	0.0185888	0.38555	0.628247	0.865009	1.15606	1.59173	2.5937	0.6891462	0.108198	0.0578557	0.0461435	0.0136914	0.0452276	0.0513092	0.0558199	0.0143468	0.0258035	0.00705356	0.00257053	0.0275499	0.00358207	0.00172324	0.0101541	0.0101848	0.0213032	0.0686958	0.0454568	0.00457922	0.0421079	0.00829936	0.0088538	0.0117427	0.0781815	0.0153011	0.0158869	0.0226973	0.00392275	0.0202161	0.0167619	0.00351808	0.0332682	0.0755947	0.0223988	0.424493	0.575507	0.4244932	0.8298987
